15:22:04   28.05.2013              Programm Climap                 MeteoSchweiz
Zeitangaben in UTC 0040 (UTC)  =  01:40 Uhr Winterzeit  =  02:40 Uhr Sommerzeit
Auswahlperiode: 01.01.1998 00:00  -  31.12.2012 23:50 UTC 32767 -> Keine Angabe
Anzahl Stationen  1
    32	Payerne                  490 m.?.M.	562150/ 184855
Anzahl Parameter  3
   211  Lufttemperatur 2 m über Boden; Tagesmittel  [°C]
   224  Globalstrahlung; Tagesmittel  [W/m²]
   237  Niederschlag; Kalendertag  [mm]

  STA JAHR MO TG HH MM   211   224   237
   32 2011  6  1  0  0   9.6    62   7.1 
   32 2011  6  2  0  0  13.6    81   0.0 
   32 2011  6  3  0  0  16.5   196   0.0 
   32 2011  6  4  0  0  17.8   271   1.5 
   32 2011  6  5  0  0  16.3   267   1.5 
   32 2011  6  6  0  0  16.7   308   6.2 
   32 2011  6  7  0  0  15.6   213   0.6 
   32 2011  6  8  0  0  13.1    97   7.4 
   32 2011  6  9  0  0  12.8   178   0.5 
   32 2011  6 10  0  0  13.7   262   1.0 
   32 2011  6 11  0  0  14.5   220   0.4 
   32 2011  6 12  0  0  15.5   327   0.2 
   32 2011  6 13  0  0  15.9   178   0.1 
   32 2011  6 14  0  0  18.0   328   0.0 
   32 2011  6 15  0  0  19.3   318   0.0 
   32 2011  6 16  0  0  17.8   221   0.5 
   32 2011  6 17  0  0  17.1   229  10.7 
   32 2011  6 18  0  0  13.8   108  19.7 
   32 2011  6 19  0  0  13.8   234   0.4 
   32 2011  6 20  0  0  17.8   336   0.0 
   32 2011  6 21  0  0  20.3   296   0.0 
   32 2011  6 22  0  0  18.8   179  15.6 
   32 2011  6 23  0  0  16.2   159   0.0 
   32 2011  6 24  0  0  15.3   243   0.0 
   32 2011  6 25  0  0  16.5   348   0.0 
   32 2011  6 26  0  0  19.7   363   0.0 
   32 2011  6 27  0  0  22.8   347   0.0 
   32 2011  6 28  0  0  24.1   343   0.0 
   32 2011  6 29  0  0  20.1   163   4.1 
   32 2011  6 30  0  0  17.0   276   0.0 
   32 2011  7  1  0  0  15.5   307   0.0 
   32 2011  7  2  0  0  14.7   361   0.0 
   32 2011  7  3  0  0  15.7   368   0.0 
   32 2011  7  4  0  0  18.0   337   0.0 
   32 2011  7  5  0  0  20.8   350   0.0 
   32 2011  7  6  0  0  20.1   233   0.0 
   32 2011  7  7  0  0  19.7   249  12.1 
   32 2011  7  8  0  0  17.7   297   1.9 
   32 2011  7  9  0  0  20.7   322   7.5 
   32 2011  7 10  0  0  18.5   185   6.3 
   32 2011  7 11  0  0  20.1   351   0.0 
   32 2011  7 12  0  0  21.2   265   3.2 
   32 2011  7 13  0  0  17.6    89  19.7 
   32 2011  7 14  0  0  15.3   234   0.0 
   32 2011  7 15  0  0  15.1   328   0.0 
   32 2011  7 16  0  0  18.0   330   0.0 
   32 2011  7 17  0  0  15.5    94  32.9 
   32 2011  7 18  0  0  14.3   230   0.5 
   32 2011  7 19  0  0  12.1   108   2.0 
   32 2011  7 20  0  0  13.6   136   0.7 
   32 2011  7 21  0  0  14.4   179   4.7 
   32 2011  7 22  0  0  16.2   170   0.0 
   32 2011  7 23  0  0  14.8   247   5.9 
   32 2011  7 24  0  0  12.2   205   0.0 
   32 2011  7 25  0  0  13.3   235   0.0 
   32 2011  7 26  0  0  15.3   194   0.1 
   32 2011  7 27  0  0  16.9   230   0.2 
   32 2011  7 28  0  0  15.9   138   4.6 
   32 2011  7 29  0  0  16.9   298   0.0 
   32 2011  7 30  0  0  17.7   275   0.0 
   32 2011  7 31  0  0  16.4   312   0.0 
   32 2011  8  1  0  0  17.3   321   0.0 
   32 2011  8  2  0  0  19.7   305   0.0 
   32 2011  8  3  0  0  21.0   159   0.1 
   32 2011  8  4  0  0  21.5   283   0.0 
   32 2011  8  5  0  0  19.6   153   3.9 
   32 2011  8  6  0  0  19.1   125   4.3 
   32 2011  8  7  0  0  19.0   215   6.7 
   32 2011  8  8  0  0  16.3   217   0.8 
   32 2011  8  9  0  0  14.5   182   0.6 
   32 2011  8 10  0  0  14.4   314   0.0 
   32 2011  8 11  0  0  17.3   308   0.0 
   32 2011  8 12  0  0  18.8   215   0.1 
   32 2011  8 13  0  0  19.7   291   0.0 
   32 2011  8 14  0  0  20.1   209   8.7 
   32 2011  8 15  0  0  19.2   184   8.1 
   32 2011  8 16  0  0  19.7   257   0.0 
   32 2011  8 17  0  0  20.8   294   0.0 
   32 2011  8 18  0  0  22.9   223   0.1 
   32 2011  8 19  0  0  24.5   283   0.3 
   32 2011  8 20  0  0  23.4   281   0.4 
   32 2011  8 21  0  0  23.4   262   0.0 
   32 2011  8 22  0  0  24.4   271   0.2 
   32 2011  8 23  0  0  23.6   222   0.0 
   32 2011  8 24  0  0  22.4   248   0.7 
   32 2011  8 25  0  0  21.9   251   0.0 
   32 2011  8 26  0  0  18.6   191   3.9 
   32 2011  8 27  0  0  12.9   129   3.0 
   32 2011  8 28  0  0  14.0   282   0.0 
   32 2011  8 29  0  0  15.3   226   0.0 
   32 2011  8 30  0  0  15.9   263   0.0 
   32 2011  8 31  0  0  18.1   262   0.0 
   32 2011  9  1  0  0  19.5   242   5.9 
   32 2011  9  2  0  0  20.9   234   0.0 
   32 2011  9  3  0  0  19.9   202   7.4 
   32 2011  9  4  0  0  18.4    56  19.3 
   32 2011  9  5  0  0  16.6   213   2.2 
   32 2011  9  6  0  0  15.6   253   0.0 
   32 2011  9  7  0  0  18.1    91   0.0 
   32 2011  9  8  0  0  19.1   189   0.0 
   32 2011  9  9  0  0  19.5   234   0.9 
   32 2011  9 10  0  0  20.3   240   0.0 
   32 2011  9 11  0  0  19.9   155   0.7 
   32 2011  9 12  0  0  18.3   240   0.0 
   32 2011  9 13  0  0  18.8   219   0.0 
   32 2011  9 14  0  0  17.4   189   4.1 
   32 2011  9 15  0  0  15.1   186   0.0 
   32 2011  9 16  0  0  17.4   213   0.5 
   32 2011  9 17  0  0  17.7   111   8.0 
   32 2011  9 18  0  0  11.5    85  20.9 
   32 2011  9 19  0  0  10.5   112   3.6 
   32 2011  9 20  0  0  10.8   202   0.0 
   32 2011  9 21  0  0  12.5   207   0.0 
   32 2011  9 22  0  0  13.8   181   0.0 
   32 2011  9 23  0  0  13.5   197   0.0 
   32 2011  9 24  0  0  14.0   145   0.0 
   32 2011  9 25  0  0  15.8   193   0.0 
   32 2011  9 26  0  0  15.4   196   0.0 
   32 2011  9 27  0  0  15.5   190   0.0 
   32 2011  9 28  0  0  15.2   185   0.0 
   32 2011  9 29  0  0  15.1   164   0.0 
   32 2011  9 30  0  0  16.0   169   0.0 
   32 2011 10  1  0  0  14.9   137   0.0 
   32 2011 10  2  0  0  14.1   143   0.0 
   32 2011 10  3  0  0  14.7   182   0.0 
   32 2011 10  4  0  0  14.9   182   0.0 
   32 2011 10  5  0  0  13.7   178   0.0 
   32 2011 10  6  0  0  14.7   122  12.1 
   32 2011 10  7  0  0   8.7    78   1.7 
   32 2011 10  8  0  0   7.7    26   3.5 
   32 2011 10  9  0  0   9.2    99   7.0 
   32 2011 10 10  0  0  13.6    83   4.7 
   32 2011 10 11  0  0  14.2   139   0.0 
   32 2011 10 12  0  0  12.8   135   0.0 
   32 2011 10 13  0  0  13.2   157   0.0 
   32 2011 10 14  0  0   9.6   136   0.0 
   32 2011 10 15  0  0   7.1   125   0.0 
   32 2011 10 16  0  0   8.4    89   0.0 
   32 2011 10 17  0  0   9.7   116   0.0 
   32 2011 10 18  0  0  10.8   147   0.0 
   32 2011 10 19  0  0   9.4    14  12.8 
   32 2011 10 20  0  0   5.2   127   0.0 
   32 2011 10 21  0  0   2.6    86   0.0 
   32 2011 10 22  0  0   3.0   115   0.0 
   32 2011 10 23  0  0   5.3   128   0.0 
   32 2011 10 24  0  0   4.3    52   0.0 
   32 2011 10 25  0  0   8.4    56   2.7 
   32 2011 10 26  0  0   8.5   130   0.2 
   32 2011 10 27  0  0   5.5    59   0.0 
   32 2011 10 28  0  0   7.3    93   0.0 
   32 2011 10 29  0  0  10.1    99   0.0 
   32 2011 10 30  0  0  10.7    91   0.0 
   32 2011 10 31  0  0   8.5    67   0.0 
   32 2011 11  1  0  0   9.6    60   0.0 
   32 2011 11  2  0  0   9.0    56   0.3 
   32 2011 11  3  0  0   8.0    32   0.1 
   32 2011 11  4  0  0   9.2    22   0.1 
   32 2011 11  5  0  0   8.8    26   0.0 
   32 2011 11  6  0  0   8.3    75   0.0 
   32 2011 11  7  0  0  10.0    32  10.7 
   32 2011 11  8  0  0   9.5    23   0.0 
   32 2011 11  9  0  0   7.7    41   0.0 
   32 2011 11 10  0  0   6.5    24   0.0 
   32 2011 11 11  0  0   6.4    28   0.0 
   32 2011 11 12  0  0   6.7    78   0.0 
   32 2011 11 13  0  0   5.5    57   0.0 
   32 2011 11 14  0  0   4.4    59   0.0 
   32 2011 11 15  0  0   2.2    26   0.0 
   32 2011 11 16  0  0   2.1    69   0.0 
   32 2011 11 17  0  0   1.7    80   0.0 
   32 2011 11 18  0  0   1.6    38   0.0 
   32 2011 11 19  0  0   2.0    61   0.0 
   32 2011 11 20  0  0   2.9    49   0.0 
   32 2011 11 21  0  0   3.1    84   0.0 
   32 2011 11 22  0  0   1.1    34   0.0 
   32 2011 11 23  0  0   0.4    31   0.0 
   32 2011 11 24  0  0   1.3    13   0.0 
   32 2011 11 25  0  0   2.2    47   0.0 
   32 2011 11 26  0  0   2.0    70   0.0 
   32 2011 11 27  0  0   2.9    77   0.0 
   32 2011 11 28  0  0   2.2    54   0.0 
   32 2011 11 29  0  0   3.7    63   0.0 
   32 2011 11 30  0  0   6.2    51   0.0 
   32 2011 12  1  0  0   5.0    65   0.0 
   32 2011 12  2  0  0   5.8    36  11.4 
   32 2011 12  3  0  0   6.4    34   5.0 
   32 2011 12  4  0  0   9.1    45   1.6 
   32 2011 12  5  0  0   6.2    39   8.3 
   32 2011 12  6  0  0   4.5    29   1.1 
   32 2011 12  7  0  0   6.5    16   9.6 
   32 2011 12  8  0  0   5.8    78   0.4 
   32 2011 12  9  0  0   7.9    31   0.0 
   32 2011 12 10  0  0   9.5    51   0.0 
   32 2011 12 11  0  0   5.5    47   0.0 
   32 2011 12 12  0  0   4.3    15   3.5 
   32 2011 12 13  0  0   4.2    23   2.4 
   32 2011 12 14  0  0   7.1    29  11.7 
   32 2011 12 15  0  0   5.2    29   2.5 
   32 2011 12 16  0  0   6.3     9  13.3 
   32 2011 12 17  0  0   1.7    16   0.2 
   32 2011 12 18  0  0   0.7    25   0.2 
   32 2011 12 19  0  0  -2.0    34   0.7 
   32 2011 12 20  0  0   0.1    26   0.8 
   32 2011 12 21  0  0   1.7    17   5.3 
   32 2011 12 22  0  0   5.0    10   2.0 
   32 2011 12 23  0  0   5.3    24   0.0 
   32 2011 12 24  0  0   3.2    35   1.9 
   32 2011 12 25  0  0  -1.2    71   0.0 
   32 2011 12 26  0  0  -1.0    71   0.0 
   32 2011 12 27  0  0  -2.1    31   0.0 
   32 2011 12 28  0  0  -1.4    23   0.0 
   32 2011 12 29  0  0   2.8    50   0.0 
   32 2011 12 30  0  0   2.3    29   7.2 
   32 2011 12 31  0  0   4.7    15   6.0 
   32 2012  1  1  0  0   8.5    41   0.0 
   32 2012  1  2  0  0   7.1    10   7.9 
   32 2012  1  3  0  0   3.9    60   0.3 
   32 2012  1  4  0  0   5.1    60   8.3 
   32 2012  1  5  0  0   4.5    13  18.8 
   32 2012  1  6  0  0   2.4    27   0.0 
   32 2012  1  7  0  0   1.9    30   0.0 
   32 2012  1  8  0  0   4.3    15   1.1 
   32 2012  1  9  0  0   3.0    53   0.0 
   32 2012  1 10  0  0   4.2    79   0.0 
   32 2012  1 11  0  0   1.9    38   0.0 
   32 2012  1 12  0  0   1.2    56   0.0 
   32 2012  1 13  0  0   1.0    69   0.0 
   32 2012  1 14  0  0  -0.2    84   0.0 
   32 2012  1 15  0  0  -2.4    83   0.0 
   32 2012  1 16  0  0  -4.2    79   0.0 
   32 2012  1 17  0  0  -3.7    81   0.0 
   32 2012  1 18  0  0  -2.4    81   0.0 
   32 2012  1 19  0  0   6.4    38   3.7 
   32 2012  1 20  0  0   5.1    19   4.8 
   32 2012  1 21  0  0   5.6    41   2.2 
   32 2012  1 22  0  0   7.7    54   2.9 
   32 2012  1 23  0  0   6.0    51   0.0 
   32 2012  1 24  0  0   3.8    37   2.2 
   32 2012  1 25  0  0   3.3    25   0.3 
   32 2012  1 26  0  0   4.0    16   0.4 
   32 2012  1 27  0  0   4.1    15   5.4 
   32 2012  1 28  0  0   2.0    44   3.9 
   32 2012  1 29  0  0   0.3     7   0.2 
   32 2012  1 30  0  0  -0.1    22   0.3 
   32 2012  1 31  0  0  -1.3    48   2.3 
   32 2012  2  1  0  0  -4.6    59   0.0 
   32 2012  2  2  0  0  -7.6    57   0.0 
   32 2012  2  3  0  0 -10.4   110   0.0 
   32 2012  2  4  0  0 -11.3   115   0.0 
   32 2012  2  5  0  0 -12.7   110   0.0 
   32 2012  2  6  0  0 -12.6   107   0.0 
   32 2012  2  7  0  0 -11.3    88   0.0 
   32 2012  2  8  0  0  -9.5    62   0.0 
   32 2012  2  9  0  0  -8.5    99   0.0 
   32 2012  2 10  0  0  -7.8   113   0.0 
   32 2012  2 11  0  0  -9.1   103   0.0 
   32 2012  2 12  0  0  -9.4   123   0.0 
   32 2012  2 13  0  0  -9.3    88   0.0 
   32 2012  2 14  0  0  -2.8    80   0.0 
   32 2012  2 15  0  0   1.2    34   0.0 
   32 2012  2 16  0  0   1.2    56   0.0 
   32 2012  2 17  0  0  -0.5   116   0.0 
   32 2012  2 18  0  0   0.4   136   0.0 
   32 2012  2 19  0  0   2.7    43   0.5 
   32 2012  2 20  0  0  -0.1   140   0.0 
   32 2012  2 21  0  0  -2.3   151   0.0 
   32 2012  2 22  0  0  -1.5   149   0.0 
   32 2012  2 23  0  0   1.0    50   0.0 
   32 2012  2 24  0  0   3.7   150   0.0 
   32 2012  2 25  0  0   3.6    88   0.0 
   32 2012  2 26  0  0   3.4    88   0.0 
   32 2012  2 27  0  0   1.8   165   0.0 
   32 2012  2 28  0  0   2.5   155   0.0 
   32 2012  3  1  0  0   4.9   114   0.0 
   32 2012  3  2  0  0   6.7   166   0.0 
   32 2012  3  3  0  0   7.9   165   0.0 
   32 2012  3  4  0  0   6.1   155   0.2 
   32 2012  3  5  0  0   4.2   116   0.9 
   32 2012  3  6  0  0   2.5   178   0.0 
   32 2012  3  7  0  0   4.0   163   0.0 
   32 2012  3  8  0  0   4.0    94   1.8 
   32 2012  3  9  0  0   3.0   193   0.0 
   32 2012  3 10  0  0   3.5   191   0.0 
   32 2012  3 11  0  0   5.8   165   0.0 
   32 2012  3 12  0  0   8.1   177   0.0 
   32 2012  3 13  0  0   9.1   202   0.0 
   32 2012  3 14  0  0   7.6   202   0.0 
   32 2012  3 15  0  0   8.0   207   0.0 
   32 2012  3 16  0  0   9.9   209   0.0 
   32 2012  3 17  0  0   9.8   151   0.0 
   32 2012  3 18  0  0   5.9    29   6.7 
   32 2012  3 19  0  0   4.4    70  10.2 
   32 2012  3 20  0  0   5.5   188   0.0 
   32 2012  3 21  0  0   6.9   216   0.0 
   32 2012  3 22  0  0   8.2   211   0.0 
   32 2012  3 23  0  0   9.8   215   0.0 
   32 2012  3 24  0  0  10.0   215   0.0 
   32 2012  3 25  0  0  10.3   218   0.0 
   32 2012  3 26  0  0  10.5   231   0.0 
   32 2012  3 27  0  0  10.1   234   0.0 
   32 2012  3 28  0  0  10.3   239   0.0 
   32 2012  3 29  0  0  11.4   234   0.0 
   32 2012  3 30  0  0  11.1   230   0.0 
   32 2012  3 31  0  0  10.1   245   0.0 
   32 2012  4  1  0  0   7.9   216   0.0 
   32 2012  4  2  0  0   8.5   250   0.0 
   32 2012  4  3  0  0  13.1   186   4.9 
   32 2012  4  4  0  0  10.3    92   8.8 
   32 2012  4  5  0  0   9.8    91   9.1 
   32 2012  4  6  0  0   9.9   142   0.0 
   32 2012  4  7  0  0   9.2   112   5.9 
   32 2012  4  8  0  0   4.3   130   0.0 
   32 2012  4  9  0  0   5.7   130   0.0 
   32 2012  4 10  0  0  10.3   160   8.7 
   32 2012  4 11  0  0   6.1   130   8.5 
   32 2012  4 12  0  0   5.9    43  10.7 
   32 2012  4 13  0  0   7.7   171   0.8 
   32 2012  4 14  0  0   6.9    63   6.7 
   32 2012  4 15  0  0   6.2    35   7.6 
   32 2012  4 16  0  0   5.4    47   3.0 
   32 2012  4 17  0  0   6.6   260   0.0 
   32 2012  4 18  0  0   7.5   241   1.1 
   32 2012  4 19  0  0   7.5   182   2.3 
   32 2012  4 20  0  0   7.3   195   0.9 
   32 2012  4 21  0  0   8.7   211   7.6 
   32 2012  4 22  0  0   6.8   193   4.4 
   32 2012  4 23  0  0   7.8   210   3.4 
   32 2012  4 24  0  0   7.1   194   2.3 
   32 2012  4 25  0  0   8.7   181   0.2 
   32 2012  4 26  0  0  12.3   226   0.0 
   32 2012  4 27  0  0  14.0   285   0.0 
   32 2012  4 28  0  0  16.4   218   0.0 
   32 2012  4 29  0  0  16.3   260   0.0 
   32 2012  4 30  0  0  13.6   216   2.0 
   32 2012  5  1  0  0  11.8   151   7.2 
   32 2012  5  2  0  0  11.9   261   0.1 
   32 2012  5  3  0  0  12.2   316   0.0 
   32 2012  5  4  0  0  14.1   305   0.0 
   32 2012  5  5  0  0  12.8   206   5.5 
   32 2012  5  6  0  0  11.9   235   0.2 
   32 2012  5  7  0  0  12.1   256   0.0 
   32 2012  5  8  0  0  11.4   185   1.7 
   32 2012  5  9  0  0  15.5   191   0.6 
   32 2012  5 10  0  0  17.5   298   0.0 
   32 2012  5 11  0  0  20.2   322   0.0 
   32 2012  5 12  0  0  12.9    41   6.1 
   32 2012  5 13  0  0   9.8   286   0.0 
   32 2012  5 14  0  0   9.6   349   0.0 
   32 2012  5 15  0  0   9.5   245   0.0 
   32 2012  5 16  0  0   6.6   240   0.2 
   32 2012  5 17  0  0   8.9   325   0.0 
   32 2012  5 18  0  0  13.0   179   0.8 
   32 2012  5 19  0  0  14.4   159   0.9 
   32 2012  5 20  0  0  15.8   256   0.0 
   32 2012  5 21  0  0  13.5   118  13.7 
   32 2012  5 22  0  0  13.8   247   5.1 
   32 2012  5 23  0  0  16.3   204   0.6 
   32 2012  5 24  0  0  18.4   298   0.0 
   32 2012  5 25  0  0  17.9   336   0.0 
   32 2012  5 26  0  0  16.3   339   0.0 
   32 2012  5 27  0  0  15.2   277   0.0 
   32 2012  5 28  0  0  16.1   339   0.0 
   32 2012  5 29  0  0  17.2   341   0.0 
   32 2012  5 30  0  0  17.4   318   0.0 
   32 2012  5 31  0  0  18.1   252  16.9 
   32 2012  6  1  0  0  18.3   288   0.0 
   32 2012  6  2  0  0  19.2   342   0.0 
   32 2012  6  3  0  0  16.2    82  19.5 
   32 2012  6  4  0  0  13.8   183   4.7 
   32 2012  6  5  0  0  14.7   311   0.3 
   32 2012  6  6  0  0  14.8   111   3.0 
   32 2012  6  7  0  0  17.7   235  11.5 
   32 2012  6  8  0  0  15.2   102  21.9 
   32 2012  6  9  0  0  15.4   280   0.0 
   32 2012  6 10  0  0  14.2   224   5.4 
   32 2012  6 11  0  0  14.3   190   2.4 
   32 2012  6 12  0  0  12.0   133   9.9 
   32 2012  6 13  0  0  11.7   152   4.5 
   32 2012  6 14  0  0  13.8   348   0.0 
   32 2012  6 15  0  0  18.7   329   0.0 
   32 2012  6 16  0  0  21.4   338   0.0 
   32 2012  6 17  0  0  20.2   349   0.0 
   32 2012  6 18  0  0  21.0   293   0.0 
   32 2012  6 19  0  0  19.7   163   0.4 
   32 2012  6 20  0  0  19.2   183   5.2 
   32 2012  6 21  0  0  19.1   248   2.4 
   32 2012  6 22  0  0  17.3   367   0.0 
   32 2012  6 23  0  0  16.9   361   0.0 
   32 2012  6 24  0  0  18.6   237   0.1 
   32 2012  6 25  0  0  17.9   141   8.9 
   32 2012  6 26  0  0  17.8   156   2.3 
   32 2012  6 27  0  0  21.0   336   0.0 
   32 2012  6 28  0  0  22.1   315   0.0 
   32 2012  6 29  0  0  24.3   327   0.0 
   32 2012  6 30  0  0  23.2   296   0.0 
   32 2012  7  1  0  0  17.4    54  20.8 
   32 2012  7  2  0  0  16.4    78   6.3 
   32 2012  7  3  0  0  18.6   266   0.1 
   32 2012  7  4  0  0  18.6   279  13.7 
   32 2012  7  5  0  0  18.1   161  19.0 
   32 2012  7  6  0  0  17.9   204  10.2 
   32 2012  7  7  0  0  19.8   334   0.0 
   32 2012  7  8  0  0  19.5   245   3.5 
   32 2012  7  9  0  0  20.1   329   0.0 
   32 2012  7 10  0  0  18.6   203   1.0 
   32 2012  7 11  0  0  18.1   241   0.0 
   32 2012  7 12  0  0  16.1   232   0.0 
   32 2012  7 13  0  0  17.4   182   7.4 
   32 2012  7 14  0  0  18.6   338   1.0 
   32 2012  7 15  0  0  14.5   197   1.2 
   32 2012  7 16  0  0  15.7   346   0.0 
   32 2012  7 17  0  0  19.1   342   0.0 
   32 2012  7 18  0  0  21.1   335   0.0 
   32 2012  7 19  0  0  20.9   288   0.0 
   32 2012  7 20  0  0  17.0   122   4.1 
   32 2012  7 21  0  0  15.4   209   2.0 
   32 2012  7 22  0  0  15.4   303   0.0 
   32 2012  7 23  0  0  16.5   344   0.0 
   32 2012  7 24  0  0  19.7   324   0.0 
   32 2012  7 25  0  0  22.4   323   0.0 
   32 2012  7 26  0  0  22.0   316   0.0 
   32 2012  7 27  0  0  24.6   306   0.0 
   32 2012  7 28  0  0  21.8   123   0.3 
   32 2012  7 29  0  0  17.8   133  11.2 
   32 2012  7 30  0  0  18.3   293   0.0 
   32 2012  7 31  0  0  20.0   315   0.0 
   32 2012  8  1  0  0  20.9   293   3.3 
   32 2012  8  2  0  0  21.5   261   0.0 
   32 2012  8  3  0  0  20.9   286   0.0 
   32 2012  8  4  0  0  19.9   265   5.1 
   32 2012  8  5  0  0  18.8   187  13.5 
   32 2012  8  6  0  0  16.8   110   2.7 
   32 2012  8  7  0  0  17.5   283   0.0 
   32 2012  8  8  0  0  17.9   310   0.0 
   32 2012  8  9  0  0  18.7   283   0.0 
   32 2012  8 10  0  0  19.2   307   0.0 
   32 2012  8 11  0  0  18.5   304   0.0 
   32 2012  8 12  0  0  18.8   244   0.0 
   32 2012  8 13  0  0  20.3   273   0.0 
   32 2012  8 14  0  0  20.2   272   0.0 
   32 2012  8 15  0  0  22.5   273   0.0 
   32 2012  8 16  0  0  18.8   193   8.1 
   32 2012  8 17  0  0  19.7   293   0.0 
   32 2012  8 18  0  0  21.8   291   0.0 
   32 2012  8 19  0  0  23.8   279   0.0 
   32 2012  8 20  0  0  24.6   239   0.0 
   32 2012  8 21  0  0  24.4   236   0.1 
   32 2012  8 22  0  0  24.6   247   0.0 
   32 2012  8 23  0  0  22.7   201   2.2 
   32 2012  8 24  0  0  20.1    99  12.1 
   32 2012  8 25  0  0  19.4   154   2.5 
   32 2012  8 26  0  0  16.4   256   0.0 
   32 2012  8 27  0  0  15.5   277   0.0 
   32 2012  8 28  0  0  17.7   183   0.0 
   32 2012  8 29  0  0  18.5   201   2.7 
   32 2012  8 30  0  0  15.9    47   9.1 
   32 2012  8 31  0  0  12.3    69   5.0 
   32 2012  9  1  0  0  11.9    62   7.5 
   32 2012  9  2  0  0  14.6   157   0.0 
   32 2012  9  3  0  0  16.8    87   0.0 
   32 2012  9  4  0  0  19.3   154   0.0 
   32 2012  9  5  0  0  17.6   116   0.0 
   32 2012  9  6  0  0  17.0   168   0.0 
   32 2012  9  7  0  0  15.8   210   0.0 
   32 2012  9  8  0  0  16.8   239   0.0 
   32 2012  9  9  0  0  19.4   221   0.0 
   32 2012  9 10  0  0  19.1   222   0.0 
   32 2012  9 11  0  0  17.5   131   9.9 
   32 2012  9 12  0  0  12.1    44  17.3 
   32 2012  9 13  0  0  11.2   155   0.0 
   32 2012  9 14  0  0  11.3   225   0.0 
   32 2012  9 15  0  0  13.1   186   0.0 
   32 2012  9 16  0  0  13.5   218   0.0 
   32 2012  9 17  0  0  15.6   180   0.0 
   32 2012  9 18  0  0  15.5   125   7.8 
   32 2012  9 19  0  0  12.2   132   1.5 
   32 2012  9 20  0  0   9.2   201   0.0 
   32 2012  9 21  0  0  13.8   200   3.1 
   32 2012  9 22  0  0  15.8    46  13.2 
   32 2012  9 23  0  0  15.1   130   0.1 
   32 2012  9 24  0  0  14.6    86  15.9 
   32 2012  9 25  0  0  14.7   104   0.0 
   32 2012  9 26  0  0  11.3    54  16.4 
   32 2012  9 27  0  0  11.3   178   2.8 
   32 2012  9 28  0  0  10.7   170   0.0 
   32 2012  9 29  0  0  11.2    27  14.7 
   32 2012  9 30  0  0  11.9    54   0.8 
   32 2012 10  1  0  0  13.7   121   0.0 
   32 2012 10  2  0  0  12.5   176   0.0 
   32 2012 10  3  0  0  13.7   132   0.3 
   32 2012 10  4  0  0  14.7    53   1.9 
   32 2012 10  5  0  0  14.5   176   0.1 
   32 2012 10  6  0  0  15.7   144   0.1 
   32 2012 10  7  0  0  14.9    54   6.8 
   32 2012 10  8  0  0  12.2    48   2.6 
   32 2012 10  9  0  0  15.8    75  27.9 
   32 2012 10 10  0  0  14.5    52   8.1 
   32 2012 10 11  0  0  13.6   123   0.1 
   32 2012 10 12  0  0  11.8    65   5.2 
   32 2012 10 13  0  0   9.3   134   0.0 
   32 2012 10 14  0  0  10.0    51   2.3 
   32 2012 10 15  0  0   6.2    76   1.5 
   32 2012 10 16  0  0   6.3   101   0.1 
   32 2012 10 17  0  0   9.0   126   0.0 
   32 2012 10 18  0  0   9.0    66   0.0 
   32 2012 10 19  0  0  10.9   129   0.1 
   32 2012 10 20  0  0  12.2   123   0.0 
   32 2012 10 21  0  0  12.8   114   0.0 
   32 2012 10 22  0  0  13.2   128   0.0 
   32 2012 10 23  0  0  10.5    21   0.3 
   32 2012 10 24  0  0  10.2    30   0.1 
   32 2012 10 25  0  0  10.7    33   0.1 
   32 2012 10 26  0  0   9.9    23   1.3 
   32 2012 10 27  0  0   4.3    17  21.9 
   32 2012 10 28  0  0   0.5    54   0.5 
   32 2012 10 29  0  0   1.4   131   0.0 
   32 2012 10 30  0  0   2.3   123   0.0 
   32 2012 10 31  0  0   1.4    45   0.0 
   32 2012 11  1  0  0   7.5    88   4.5 
   32 2012 11  2  0  0  10.4   104   2.3 
   32 2012 11  3  0  0  13.2    89   0.0 
   32 2012 11  4  0  0  11.3    53  32.3 
   32 2012 11  5  0  0   7.3    81   1.7 
   32 2012 11  6  0  0   5.1    62   4.1 
   32 2012 11  7  0  0   4.6    73   0.0 
   32 2012 11  8  0  0   3.7    67   0.0 
   32 2012 11  9  0  0   5.9    90   0.2 
   32 2012 11 10  0  0   8.7    14  46.0 
